21.39839748,71.41228815
31.71677054,71.52034314
83.80936955,39.5350526
29.81076317,78.68564647
31.53240141,58.60806828
33.75845675,42.3280728
97.44129436,92.61646894
81.52310576,63.9572683
55.04430631,55.57613112
56.83957211,82.4695171
98.95739332,16.42382643
15.26922047,54.2006436
79.67324323,2.283582378
82.77116465,89.04095931
43.64239502,58.37642498
8.909609506,91.74859918
27.04592526,95.98523972
86.99281614,76.05461162
39.62751328,48.65606502
24.24001982,3.235240592
53.56595379,61.21158983
56.49837834,46.53383043
81.60750589,56.17218794
54.08283263,98.14684104
88.54066631,57.82439592
57.98754489,16.44547381
30.58435456,5.446193577
19.01834249,57.68645699
58.37365686,54.09303198
86.32138046,48.67254608
50.96566042,43.86808871
6.334057023,34.65537732
70.65110392,16.7447024
48.35991594,80.23025121
41.34592687,73.77856441
68.77014085,10.05456769
56.95001693,94.9416676
62.2599633,50.92857828
20.29880278,88.82964658
25.63912055,77.10918482
98.19652923,0.138593062
77.31125658,66.68454893
53.50845699,79.07702275
33.89798694,48.41931574
81.4023674,8.773149101
44.38904373,55.68723888
33.56817716,94.25719772
21.7508166,6.940087373
61.6076196,39.74299009
92.10126024,0.6187190945
48.77433657,79.70258026
2.360030533,46.4942115
27.85792903,83.6222381
88.70841307,55.13402643
2.243844765,24.34763489
10.24443028,72.52015283
97.04423301,85.57058266
94.89428862,77.80328179
67.68320561,85.27922554
27.94210632,58.75899935
84.43318046,8.888143086
37.46562144,41.71911101
